iter	RMSE
289	0.06193367423
290	0.06189546137
291	0.06184367596
292	0.06177319379
293	0.06172574844
294	0.06167818489
295	0.06164461807
296	0.06158027242
297	0.06152941029
298	0.06146907323
299	0.06143291454
300	0.0613920206
301	0.06135964245
302	0.06131701675
303	0.06126007617
304	0.06120750711
305	0.06115864297
306	0.06111540013
307	0.06108281851
308	0.0610513288
309	0.06102261918
310	0.06096703071
311	0.06091281843
312	0.06086918757
313	0.06082766082
314	0.06077314942
315	0.06073229706
316	0.06068019008
317	0.06062859448
318	0.0605799586
319	0.06053941912
320	0.06050572987
321	0.06046467149
322	0.06043290493
323	0.06041028725
324	0.06036536711
325	0.06033375179
326	0.06028094097
327	0.06022638131
328	0.06016635778
329	0.06013432403
330	0.06010051038
331	0.06004278305
332	0.06001572592
333	0.0599609523
334	0.0599150986
335	0.05987408636
336	0.0598450001
337	0.05982025371
338	0.0597776858
339	0.0597341646
340	0.05970289212
341	0.05966760599
342	0.05962742537
343	0.05958603545
344	0.0595370725
345	0.05950096451
346	0.05945192066
347	0.05940482233
348	0.05937612028
349	0.0593380445
350	0.05930547204
351	0.05925098629
352	0.05920238652
353	0.05916515551
354	0.05913162857
355	0.05910026524
356	0.0590710317
357	0.05902868939
358	0.05899868115
359	0.05896234838
360	0.05893107576
361	0.05888736015
362	0.05885045528
363	0.05882085339
364	0.05878954243
365	0.0587631497
366	0.05872262894
367	0.05869883747
368	0.05865208402
369	0.0586126252
370	0.05858051399
371	0.05854422294
372	0.0585156914
373	0.05848346481
374	0.05845755204
375	0.05841578627
376	0.05838541954
377	0.05834420173
378	0.05831282776
379	0.05828327397
380	0.05825330626
381	0.05821949358
382	0.05819285496
383	0.05816716054
384	0.05814323107
385	0.05809881849
386	0.05807515402
387	0.05803477136
388	0.05800232032
389	0.05798174673
390	0.05795069515
391	0.05792567855
392	0.0579003061
393	0.05786505046
394	0.05783751003
395	0.05780877571
396	0.05777610595
397	0.05774218196
398	0.05770599785
399	0.05768559542
400	0.05766028173
401	0.05764029873
402	0.05760141196
403	0.05757004708
404	0.05753288885
405	0.05751148808
406	0.05749098389
407	0.05746348112
408	0.05743454885
409	0.05741347813
410	0.05738215956
411	0.05735121132
412	0.05733219403
413	0.05730209075
414	0.05727048104
415	0.05724271552
416	0.057216095
417	0.05719036439
418	0.0571721551
419	0.0571435158
420	0.0571216708
421	0.05709167128
422	0.05706750637
423	0.05705197619
424	0.05702926149
425	0.05700619612
426	0.05697728406
427	0.05695430974
428	0.0569311946
429	0.05690834762
430	0.05689178485
431	0.0568628861
432	0.0568414537
433	0.05680699114
434	0.05677697931
435	0.05676006088
436	0.05672718428
437	0.05671179298
438	0.05668897117
439	0.05666878532
440	0.05664115151
441	0.05661337072
442	0.05658295936
443	0.05655575531
444	0.05653102384
445	0.05649962244
446	0.05648553416
447	0.05646251532
448	0.05643836311
449	0.05641544603
450	0.05639757529
451	0.05636975056
452	0.05633340539
453	0.0563063188
454	0.05628678853
455	0.05626219058
456	0.05623476525
457	0.05620710237
458	0.05618975436
459	0.05616553052
460	0.05615003869
461	0.05613013835
462	0.05611360995
463	0.05608918442
464	0.05606779918
465	0.05605183148
466	0.05602692915
467	0.05599431435
468	0.05597158598
469	0.05594342262
470	0.05592443618
471	0.05590666343
472	0.05588178114
473	0.05586031216
474	0.05583621042
475	0.05581201915
476	0.05579963321
477	0.05578066171
478	0.05575853013
479	0.05572965553
480	0.05570857835
481	0.05568767197
482	0.0556588997
483	0.05563209642
484	0.0556121071
485	0.05559266985
486	0.05557908917
487	0.05557523353
488	0.05554066924
489	0.05551342962
490	0.05549320676
491	0.05546989004
492	0.05544711434
493	0.05542135863
494	0.0554079417
495	0.05539395853
496	0.0553773481
497	0.05536083428
498	0.05533768344
499	0.05532937665
500	0.05530363681
501	0.05527977231
502	0.05526135256
503	0.05524410965
504	0.05523300543
505	0.05521614363
506	0.05519672581
507	0.05516486501
508	0.05513967403
509	0.05512492189
510	0.05510657825
511	0.05509885165
512	0.05508277674
513	0.05506762183
514	0.05505064814
515	0.0550390966
516	0.05502593099
517	0.05500728354
518	0.054986647
519	0.05496746642
520	0.05494811033
521	0.05492444549
522	0.05491240867
523	0.05489278936
524	0.05487623387
525	0.0548544629
526	0.05484379065
527	0.05482511982
528	0.0548083031
529	0.05479134899
530	0.0547842301
531	0.05477403105
532	0.05475554126
533	0.05473712574
534	0.05472069298
535	0.05469398907
536	0.05468441654
537	0.05466775379
538	0.05465012225
539	0.05462315409
540	0.05460491989
541	0.05458320524
542	0.05456077832
543	0.05453927434
544	0.05452443728
545	0.05450918594
546	0.0544862229
547	0.0544698948
548	0.05445646872
549	0.05444155001
550	0.05442868772
551	0.05440121707
552	0.0543893239
553	0.05437212403
554	0.05434862537
555	0.05432061902
556	0.05430107108
557	0.05427385627
558	0.05426304184
559	0.05424658097
560	0.05422978128
561	0.05421815122
562	0.0542077868
563	0.05419657
564	0.0541820256
565	0.05416408012
566	0.05414366585
567	0.05412974641
568	0.05410769673
569	0.05408970073
570	0.05406801138
571	0.05404929689
572	0.05402865518
573	0.05401738013
574	0.05400248219
575	0.05399029482
576	0.05397546505
577	0.05396590554
578	0.05394731643
579	0.05392497222
580	0.05391346019
581	0.05389467111
582	0.05388383875
583	0.05387312609
584	0.05385787061
585	0.05384286367
586	0.05382635472
587	0.05381339144
588	0.0537991742
589	0.05378406758
590	0.0537671217
591	0.05374759209
592	0.05372905973
593	0.05371082193
594	0.05368956454
595	0.05367491081
596	0.0536570441
597	0.05363907774
598	0.05362566642
599	0.05361597517
600	0.05359046828
601	0.05357376148
602	0.05356188843
603	0.05353941277
604	0.05352476581
605	0.05351089926
606	0.05350112926
607	0.05348374187
608	0.05347411963
609	0.05345671515
610	0.05343708873
611	0.05342449667
612	0.05341693518
613	0.05339778205
614	0.05338310555
615	0.05337063611
616	0.05336265485
617	0.05334300424
618	0.05332425351
619	0.05330812028
620	0.0532898881
621	0.05327205866
622	0.05324554884
623	0.05322902441
624	0.05321629686
625	0.05319890782
626	0.05318591552
627	0.05317148455
628	0.05316114521
629	0.05314740961
630	0.05314023819
631	0.05312596863
632	0.05311534253
633	0.05309949241
634	0.05308639469
635	0.05307797045
636	0.05306285946
637	0.05305039825
638	0.05303748538
639	0.05301512522
640	0.05300566008
641	0.05299256288
642	0.05297671394
643	0.05295071697
644	0.05292877158
645	0.0529217075
646	0.05290417476
647	0.05289160493
648	0.05288038145
649	0.0528655808
650	0.05285417326
651	0.05284759491
652	0.05283416865
653	0.0528194763
654	0.05279401766
655	0.0527832499
656	0.05277378259
657	0.05275845609
658	0.05274226668
659	0.05272579275
660	0.052715452
661	0.05269886442
662	0.05268350454
663	0.05267216796
664	0.05266016381
665	0.05264896158
666	0.05263197392
667	0.05262321962
668	0.05261208853
669	0.05259939303
670	0.05258696159
671	0.05258013653
672	0.05256105913
673	0.05254662946
674	0.05253608321
675	0.05251588646
676	0.05250687274
677	0.05248930021
678	0.05248004018
679	0.05246593429
680	0.05245119636
681	0.05243998301
682	0.0524280647
683	0.0524112083
684	0.05239959528
685	0.05239181325
686	0.05238046919
687	0.0523645853
688	0.05234603276
689	0.05233116257
690	0.05232268881
691	0.05230138596
692	0.0522877741
693	0.05228023624
694	0.05227243566
695	0.05226243077
696	0.05225433852
697	0.05224382273
698	0.05223149952
699	0.05221278835
700	0.05219912943
701	0.05218870451
702	0.052173903
703	0.05215974596
704	0.05215206368
705	0.05213807289
706	0.05211716906
707	0.05210301099
708	0.05209781314
709	0.05208646022
710	0.05207735874
711	0.05206457457
712	0.05204876022
713	0.05203984262
714	0.05202742916
715	0.05201778088
716	0.05200796297
717	0.05199669154
718	0.05198535394
719	0.05197460884
720	0.05196499766
721	0.05195371744
722	0.05194433395
723	0.05192663697
724	0.05191602089
725	0.05190418884
726	0.05188789154
727	0.05187573043
728	0.0518738844
729	0.0518651584
730	0.05185015933
731	0.0518371536
732	0.05182505893
733	0.05181421252
734	0.05180512165
735	0.05179416934
736	0.05178501179
737	0.0517767724
738	0.05176584107
739	0.0517517352
740	0.05173894134
741	0.05173187173
742	0.05171927612
743	0.05170844855
744	0.05169956635
745	0.05168688318
746	0.05167249859
747	0.05165579091
748	0.05164605673
749	0.05163811526
750	0.05162966631
751	0.05162019096
752	0.05160638149
753	0.05159322785
754	0.051583366
755	0.05156998694
756	0.05156148508
757	0.05155127685
758	0.05154092646
759	0.05153341303
760	0.05152197506
761	0.05151218497
762	0.05150528039
763	0.05149724727
764	0.05148857423
765	0.05147880511
766	0.05146411519
767	0.05145634052
768	0.05144842456
769	0.05143637294
770	0.05142809699
771	0.0514203246
772	0.05141218401
773	0.05140223267
774	0.0513946777
775	0.05138642522
776	0.05136805011
777	0.05136030734
778	0.05135221083
779	0.05134104685
780	0.05133244306
781	0.05132291696
782	0.05131152613
783	0.05130191237
784	0.0512925006
785	0.05128376193
786	0.05127675229
787	0.05126733162
788	0.05125969601
789	0.05125003506
790	0.05124108143
791	0.05123193837
792	0.05122289714
793	0.05121706095
794	0.05121142753
795	0.05120291302
796	0.05118702647
797	0.05117898913
798	0.05117228985
799	0.05116611748
800	0.05115810343
801	0.05114756351
802	0.05113176294
803	0.0511238133
804	0.05111704938
805	0.05109945704
806	0.05109441836
807	0.05108186304
808	0.05106951528
809	0.05105908541
810	0.0510495434
811	0.05103641097
812	0.05102782985
813	0.05101901233
814	0.05100516111
815	0.0509948218
816	0.05098501732
817	0.05097429376
818	0.05096590785
819	0.05095044851
820	0.05093664111
821	0.05092346789
822	0.05091564311
823	0.05090680056
824	0.05090003093
825	0.05089072069
826	0.05087584019
827	0.05086889421
828	0.05086052434
829	0.05085261923
830	0.0508449749
831	0.05083660003
832	0.05082627652
833	0.05081821781
834	0.0508146125
835	0.05080177884
836	0.05078874817
837	0.05078359935
838	0.05077759095
839	0.05077046335
840	0.05076488688
841	0.05075494031
842	0.0507460149
843	0.05073573516
844	0.05072256801
845	0.05071537359
846	0.05070206365
847	0.05069397393
848	0.05068424132
849	0.05067673188
850	0.05067103943
851	0.05066491131
852	0.05065887738
853	0.05065328028
854	0.05064587632
855	0.05063965596
856	0.05063114486
857	0.05062201873
858	0.05061348929
859	0.05060467479
860	0.0505982571
861	0.05058475152
862	0.05057762157
863	0.05056987452
864	0.05056325329
865	0.0505555213
866	0.0505467058
867	0.05053783006
868	0.05053065692
869	0.05052164229
870	0.05051191412
871	0.05050838829
872	0.05049804995
873	0.05049205432
874	0.05048183446
875	0.05046925921
876	0.05045806206
877	0.05044975836
878	0.0504427897
879	0.05043267271
880	0.05042135557
881	0.0504136431
882	0.05040702059
883	0.05040027243
884	0.05039250542
885	0.05038427804
886	0.05037872983
887	0.05037222697
888	0.05036404172
889	0.0503543846
890	0.05034843417
891	0.05033870854
892	0.05033007551
893	0.0503188516
894	0.05031040678
895	0.05030229969
896	0.05029565345
897	0.05028837737
898	0.0502824785
899	0.050275559
900	0.0502694492
901	0.0502578819
902	0.05025117774
903	0.05024422
904	0.05024013281
905	0.05022630138
906	0.05022066355
907	0.05021206553
908	0.0502067011
909	0.05019752908
910	0.05019252764
911	0.05018719809
912	0.05017891566
913	0.05017128411
914	0.05016422018
915	0.05015587343
916	0.05014889628
917	0.05014213678
918	0.05013354348
919	0.05012653615
920	0.05012155302
921	0.05011508384
922	0.05010369534
923	0.05009531568
924	0.05009000057
925	0.05008341217
926	0.05007507971
927	0.05006833498
928	0.0500594868
929	0.0500507975
930	0.05004485929
931	0.0500361451
932	0.05002914775
933	0.05002363859
934	0.05001775377
935	0.0500124795
936	0.05000333017
937	0.04999728726
938	0.04998708011
939	0.04997886677
940	0.04997012467
941	0.04996706591
942	0.04995987183
943	0.04995346678
944	0.04994723938
945	0.04993993885
946	0.04993394718
947	0.04992497715
948	0.04991807799
949	0.04991263358
950	0.0499063181
951	0.04989961231
952	0.04989064992
953	0.04988365824
954	0.04987943692
955	0.0498740015
956	0.04986443231
957	0.04985690745
958	0.04985414921
959	0.04984841521
960	0.04984144544
961	0.04983751743
962	0.04983072507
963	0.04982533045
964	0.04981693339
965	0.04980895372
966	0.04980092627
967	0.04979184386
968	0.04978644136
969	0.04978024754
970	0.04977217137
971	0.04976559414
972	0.04975770256
973	0.0497515132
974	0.04974283984
975	0.04973536357
976	0.04972817076
977	0.04972472025
978	0.04971890623
979	0.04971204791
980	0.04970789057
981	0.0497022723
982	0.04969440346
983	0.04968807607
984	0.04967701852
985	0.04966664299
986	0.04966157885
987	0.04965490344
988	0.04964599667
989	0.04963751198
990	0.04963119365
991	0.04962254544
992	0.04961801046
993	0.04961285726
994	0.04960488217
995	0.04959841321
996	0.04959296088
997	0.04958575841
998	0.04957920384
999	0.04957363281
1000	0.04956815016
1001	0.0495596022
1002	0.04955336197
1003	0.04954565786
1004	0.04953890831
1005	0.04953344529
1006	0.04952493946
1007	0.04951871202
1008	0.04951071379
1009	0.04950603843
1010	0.04949992108
1011	0.04949479704
1012	0.049489994
1013	0.04948615295
1014	0.04948187448
1015	0.04947831163
1016	0.04947381788
1017	0.04947126171
1018	0.04946454581
1019	0.04945890252
1020	0.04945188705
1021	0.04944442288
1022	0.04943544245
1023	0.04942851463
1024	0.04942017565
1025	0.04941154263
1026	0.04940741136
1027	0.049399869
1028	0.04939598497
1029	0.04938966594
1030	0.04938225179
1031	0.04937480098
1032	0.0493698342
1033	0.04936090432
1034	0.04935518012
1035	0.04934826268
1036	0.04934116551
1037	0.04933405164
1038	0.04932759523
1039	0.04931827944
1040	0.04931288224
1041	0.04930233346
1042	0.04929717299
1043	0.04929150204
1044	0.04928323973
1045	0.04927456781
1046	0.04926992319
1047	0.04926443645
1048	0.04925911216
1049	0.04925272636
1050	0.04924455857
1051	0.04923915456
1052	0.04923094363
1053	0.04922403875
1054	0.04921803445
1055	0.04921252878
1056	0.04920593322
1057	0.04919640923
1058	0.04919118679
1059	0.049182217
1060	0.04917367869
1061	0.04916577881
1062	0.04916047991
1063	0.04915673003
1064	0.04914806336
1065	0.04914172882
1066	0.04913703128
1067	0.04913213611
1068	0.04912778972
1069	0.04911999764
1070	0.04911382433
1071	0.04910915535
1072	0.04910286773
1073	0.0490981846
1074	0.04909344442
1075	0.04908909944
1076	0.04908667976
1077	0.04908261568
1078	0.04907602546
1079	0.04906855758
1080	0.04906390107
1081	0.0490570245
1082	0.04904883359
1083	0.04904351801
1084	0.04903082545
1085	0.04902397974
1086	0.04901867846
1087	0.04901389515
1088	0.04900565462
1089	0.04900001422
1090	0.04899305508
1091	0.04898637085
1092	0.04898201941
1093	0.04897364948
1094	0.04896844264
1095	0.04896171655
1096	0.04895690855
1097	0.04895032031
1098	0.04894445349
1099	0.0489413032
1100	0.04893379917
1101	0.04892997433
1102	0.04892286564
1103	0.04891635729
1104	0.04890967767
1105	0.04890599071
1106	0.04890252211
1107	0.04889448238
1108	0.04888887399
1109	0.04888500447
1110	0.04887967601
1111	0.048871307
1112	0.04886432189
1113	0.04885838954
1114	0.04885342759
1115	0.04884939551
1116	0.04884343006
1117	0.04883952603
1118	0.04883259754
1119	0.04882776656
1120	0.04882344848
1121	0.0488176397
1122	0.0488144544
1123	0.04881093574
1124	0.04880504841
1125	0.04880069139
1126	0.04879298976
1127	0.04878510666
1128	0.04877819412
1129	0.04877477201
1130	0.04876973147
1131	0.0487595347
1132	0.04875581233
1133	0.04875238494
1134	0.04875080298
1135	0.04874402754
1136	0.04874072613
1137	0.04873346214
1138	0.04872782815
1139	0.04872323771
1140	0.04871938562
1141	0.0487154009
1142	0.04870945642
1143	0.04870326623
1144	0.04869864503
1145	0.04869633695
1146	0.04868756301
1147	0.04868036166
1148	0.04867716737
1149	0.04866917065
1150	0.04866677541
1151	0.04865977341
1152	0.0486555292
1153	0.04865063357
1154	0.04864623931
1155	0.04863954521
1156	0.0486348787
1157	0.0486278024
1158	0.0486236834
1159	0.04861813854
1160	0.0486132506
1161	0.04860863235
1162	0.04860214494
1163	0.04859253423
1164	0.04858855438
1165	0.04858016507
1166	0.04857616757
1167	0.04856971339
1168	0.04856199834
1169	0.04855653972
1170	0.04855031289
1171	0.04854213118
1172	0.04853644096
1173	0.04853094999
1174	0.04852446721
1175	0.04851988377
1176	0.04851443739
1177	0.04850522393
1178	0.0484996195
1179	0.04849544967
1180	0.04849025589
1181	0.04848479098
1182	0.04847798764
1183	0.04847156587
1184	0.04845996893
1185	0.04845267834
1186	0.04844907623
1187	0.04844618708
1188	0.04843737478
1189	0.04842999275
1190	0.04842270858
1191	0.04841842836
1192	0.04841486487
1193	0.04840887615
1194	0.04840383574
1195	0.048398908
1196	0.04839404706
1197	0.04838712427
1198	0.04838224876
1199	0.04837694692
1200	0.0483726071
1201	0.04836846101
1202	0.0483619849
1203	0.04835777251
1204	0.04835448303
1205	0.04834952723
1206	0.04834255384
1207	0.04833733291
1208	0.04833570933
1209	0.0483324589
1210	0.04832860824
1211	0.04832255864
1212	0.04831798474
1213	0.04831305481
1214	0.04831054115
1215	0.0483060009
1216	0.04830190049
1217	0.04829749899
1218	0.04829271481
1219	0.04828730168
1220	0.04828389243
1221	0.04827922801
1222	0.04827344427
1223	0.04826712273
1224	0.04826358926
1225	0.04825923356
1226	0.04825359399
1227	0.04824832163
1228	0.04824352537
1229	0.04824025088
1230	0.04823552543
1231	0.04823195549
1232	0.04822777568
1233	0.0482220407
1234	0.04821848986
1235	0.04821239097
1236	0.04820711419
1237	0.04820055375
1238	0.04819605928
1239	0.04819241757
1240	0.04818756626
1241	0.04818176013
1242	0.04817661327
1243	0.04817325095
1244	0.04816764649
1245	0.04816388779
1246	0.04815973208
1247	0.04815329241
1248	0.04814874109
1249	0.0481421339
1250	0.04813962487
1251	0.04813495319
1252	0.04812961119
1253	0.04812521788
1254	0.04812116332
1255	0.0481163432
1256	0.04811032273
1257	0.04810366695
1258	0.04809949417
1259	0.04809522232
1260	0.04808977937
1261	0.04808543483
1262	0.04807946857
1263	0.04807486709
1264	0.04807153711
1265	0.0480665661
1266	0.04806015167
1267	0.04805385071
1268	0.04804980393
1269	0.04804664524
1270	0.04804254391
1271	0.04803804014
1272	0.04803402916
1273	0.04802764502
1274	0.04802386174
1275	0.04801771017
1276	0.04801193932
1277	0.04800773725
1278	0.04800328188
1279	0.04799686589
1280	0.04799397342
1281	0.04798946797
1282	0.04798653097
1283	0.04798215992
1284	0.04797783883
1285	0.04797332335
1286	0.04796934837
1287	0.04796467884
1288	0.04795834944
1289	0.04795674374
1290	0.0479515283
1291	0.04794680112
1292	0.04794307487
1293	0.0479363472
1294	0.04792949085
1295	0.04792421057
1296	0.04791882572
1297	0.04791558597
1298	0.04791065676
1299	0.04790520213
1300	0.04790104036
1301	0.04789643823
1302	0.047890482
1303	0.04788647865
1304	0.04788130687
1305	0.04787824172
1306	0.04787451752
1307	0.04787035661
1308	0.04786624501
1309	0.04786410488
1310	0.04786002939
1311	0.04785285765
1312	0.04784794005
1313	0.04784377052
1314	0.04783985552
1315	0.04783477372
1316	0.04782735025
1317	0.04782256027
1318	0.04781838462
1319	0.04781398135
1320	0.04781059371
1321	0.04780755845
1322	0.04780227575
1323	0.04779790004
1324	0.04779403346
1325	0.04778956928
1326	0.04778421073
1327	0.0477792941
1328	0.04777431647
1329	0.04777025226
1330	0.04776757292
1331	0.04776305433
1332	0.04775796681
1333	0.0477506017
1334	0.04774744657
1335	0.04774447487
1336	0.04773925084
1337	0.04773502886
1338	0.04773015686
1339	0.04772572994
1340	0.04772045687
1341	0.04771403303
1342	0.04771029659
1343	0.04770559542
1344	0.04769993099
1345	0.047693094
1346	0.04768934159
1347	0.04768459453
1348	0.04768104735
1349	0.04767802552
1350	0.0476715736
1351	0.0476662476
1352	0.04766222609
1353	0.04765673105
1354	0.04765323631
1355	0.04765046448
1356	0.04764838235
1357	0.04764420477
1358	0.04763834426
1359	0.04763368234
1360	0.04762698703
1361	0.04762228048
1362	0.04761889709
1363	0.04761522563
1364	0.04761152185
1365	0.04760575009
1366	0.04759945427
1367	0.04759270852
1368	0.04758742195
1369	0.04758459917
1370	0.04758109658
1371	0.04757644811
1372	0.04757160343
1373	0.04756574161
1374	0.0475625602
1375	0.04755821356
1376	0.04755497754
1377	0.04755144716
1378	0.04754591342
1379	0.04754272719
1380	0.04753537109
1381	0.04753020967
1382	0.04752496249
1383	0.04752042889
1384	0.04751560534
1385	0.04751214589
1386	0.04750825924
1387	0.04750262154
1388	0.0474983155
1389	0.04749544022
1390	0.04749164005
1391	0.04748752171
1392	0.0474788691
1393	0.04747407638
1394	0.04747150832
1395	0.04746740357
1396	0.0474641683
1397	0.0474598081
1398	0.0474553673
1399	0.04745140302
1400	0.0474435674
1401	0.04743996843
1402	0.04743580371
1403	0.04743281502
1404	0.0474281182
1405	0.04742265633
1406	0.04741902549
1407	0.04741473468
1408	0.04740993723
1409	0.04740546594
1410	0.0474022357
1411	0.04739776289
1412	0.0473917075
1413	0.04738899071
1414	0.04738441018
1415	0.04737919385
1416	0.04737469085
1417	0.04736921037
1418	0.04736478372
1419	0.04736077585
1420	0.04735738782
1421	0.04735328557
1422	0.0473486743
1423	0.04734372683
1424	0.04733692318
1425	0.04733385882
1426	0.04732674329
1427	0.04732161277
1428	0.04731700667
1429	0.0473143234
1430	0.04730809302
1431	0.04730298552
1432	0.04729937332
1433	0.04729527139
1434	0.04728618125
1435	0.04728264934
1436	0.04727898416
1437	0.04727514047
1438	0.04727171449
1439	0.04726853195
1440	0.04726344738
1441	0.04725753408
1442	0.04725366234
1443	0.04724853607
1444	0.04724372384
1445	0.04724068837
1446	0.04723735078
1447	0.04723407742
1448	0.04722857355
1449	0.04722234141
1450	0.04721780838
1451	0.04721271259
1452	0.04720953836
1453	0.04720591572
1454	0.04720282452
1455	0.04719546362
1456	0.04719116618
1457	0.04718588115
1458	0.04718148023
1459	0.04717312533
1460	0.04716942507
1461	0.04716624867
1462	0.04716096526
1463	0.04715788817
1464	0.0471541085
1465	0.04715035372
1466	0.04714678559
1467	0.04714220509
1468	0.04713516455
1469	0.04713069255
1470	0.04712687998
1471	0.04712347634
1472	0.04711874124
1473	0.04711528305
1474	0.04710987751
1475	0.04710381065
1476	0.04709944993
1477	0.04709429966
1478	0.04708881087
1479	0.04708526726
1480	0.0470818617
1481	0.0470786781
1482	0.0470745881
1483	0.04707098244
1484	0.04706957319
1485	0.04706602646
1486	0.04706208612
1487	0.04705712091
1488	0.04705243584
1489	0.04704914365
1490	0.04704319878
1491	0.04703875105
1492	0.04703572535
1493	0.04703022541
1494	0.04702477894
1495	0.04702113647
1496	0.04701732866
1497	0.04701144953
1498	0.0470076378
1499	0.04700530385
